,Date,Low,High,Close,Open
3565,2019-06-26,1167.0008,1182.7772,1173.7556,1167.862
3564,2019-06-25,1137.3066,1176.7024,1174.889,1144.2428
3563,2019-06-24,1140.1174,1156.9364,1144.8322,1149.683
3562,2019-06-21,1156.9364,1174.7076,1159.8378,1174.1636
3561,2019-06-20,1158.8858,1178.697,1175.8864,1159.6566
3560,2019-06-19,1144.8776,1179.7398,1158.2966,1165.3234
3559,2019-06-18,1150.8616,1167.454,1162.8752,1161.47
3558,2019-06-17,1158.2966,1198.1908,1161.9232,1197.9188
3557,2019-06-14,1187.3106,1201.455,1194.0654,1199.279
3556,2019-06-13,1187.764,1209.8418,1200.7296,1206.759
3555,2019-06-12,1201.9536,1213.6952,1206.8952,1210.6126
3554,2019-06-11,1194.2922,1210.2498,1204.583,1197.8736
3553,2019-06-10,1188.308,1203.1776,1195.7882,1196.7402
3552,2019-06-07,1183.7746,1204.719,1192.5694,1203.8124
3551,2019-06-06,1198.3268,1232.1918,1203.223,1227.8396
3550,2019-06-04,1221.7194,1244.8854,1225.029,1231.285
3549,2019-06-03,1198.7348,1237.6318,1231.557,1210.4312
3548,2019-05-31,1197.9642,1215.7806,1205.671,1214.058
3547,2019-05-30,1193.204,1215.3726,1206.4418,1193.5668
3546,2019-05-29,1182.7772,1208.7538,1190.7106,1198.8708
3545,2019-05-28,1191.436,1210.2498,1202.2256,1194.2922
3544,2019-05-27,1185.9506,1212.2446,1188.3986,1211.3378
3543,2019-05-24,1193.748,1227.205,1212.0632,1223.9408
3542,2019-05-23,1200.8656,1262.1126,1211.1566,1242.1654
3541,2019-05-22,1209.9778,1232.1918,1215.5994,1223.1248
3540,2019-05-21,1205.263,1238.7652,1214.738,1205.263
3539,2019-05-20,1181.0544,1211.7912,1201.8176,1191.3
3538,2019-05-17,1137.896,1157.7526,1147.5976,1149.683
3537,2019-05-16,1140.3894,1151.8136,1146.1016,1143.3362
3536,2019-05-15,1134.3598,1158.6592,1139.936,1155.8484
3535,2019-05-14,1117.0422,1151.043,1141.976,1119.9436
3534,2019-05-13,1112.5086,1142.7468,1115.9994,1133.7252
3533,2019-05-10,1128.829,1158.6592,1133.8158,1146.8722
3532,2019-05-09,1134.7226,1171.1716,1138.032,1171.1716
3531,2019-05-08,1170.5822,1214.9646,1178.1984,1214.9646
3530,2019-05-07,1216.1434,1263.926,1219.09,1261.6592
3529,2019-05-06,1249.9176,1271.1794,1255.6296,1268.4594
3528,2019-05-03,1270.6354,1284.7798,1275.7582,1275.7128
3527,2019-05-02,1253.0456,1281.833,1273.9902,1263.926
3526,2019-04-30,1239.4452,1264.8326,1261.9312,1264.8326
3525,2019-04-26,1242.5734,1264.8326,1261.6138,1249.1468
3524,2019-04-25,1237.6318,1279.249,1246.2908,1262.9286
3523,2019-04-24,1238.856,1264.47,1260.2992,1242.1654
3522,2019-04-23,1220.0874,1243.8428,1236.0906,1223.9862
3521,2019-04-22,1215.8714,1237.7678,1219.3168,1236.7252
3520,2019-04-18,1237.6318,1257.579,1253.8616,1238.04
3519,2019-04-16,1215.1914,1232.8264,1219.77,1219.498
3518,2019-04-15,1209.4792,1222.9436,1214.738,1219.226
3517,2019-04-12,1212.5166,1229.9704,1216.7326,1223.0342
3516,2019-04-11,1204.719,1225.573,1220.5408,1208.4364
3515,2019-04-10,1202.271,1221.9008,1204.9458,1214.9646
3514,2019-04-09,1198.2816,1214.9646,1210.7486,1206.7138
3513,2019-04-08,1200.4576,1229.5624,1205.3538,1228.2024
3512,2019-04-05,1218.2288,1236.5892,1228.6556,1233.1892
3511,2019-04-04,1221.3568,1254.6324,1226.8422,1250.3256
3510,2019-04-03,1242.1654,1271.4968,1245.6108,1264.334
3509,2019-04-02,1251.9576,1271.8142,1258.8938,1266.238
3508,2019-04-01,1235.6826,1275.2596,1261.7046,1240.8506
3507,2019-03-29,1229.5624,1247.6054,1235.8638,1238.5386
3506,2019-03-28,1218.002,1242.0746,1233.5972,1224.0316
3505,2019-03-27,1219.4074,1248.5122,1224.1222,1248.5122
3504,2019-03-26,1205.8978,1242.12,1239.5812,1205.8978
3503,2019-03-25,1194.2468,1212.0178,1201.591,1205.9884
3502,2019-03-22,1212.698,1251.459,1216.8686,1245.7922
3501,2019-03-20,1236.3626,1257.2164,1247.2428,1250.3256
3500,2019-03-19,1217.6848,1249.4188,1246.9254,1232.1918
3499,2019-03-18,1201.455,1231.421,1221.8554,1201.455
3498,2019-03-15,1189.26,1231.4664,1199.1882,1219.498
3497,2019-03-14,1209.5246,1234.4132,1216.0526,1224.0316
3496,2019-03-13,1203.8576,1224.0316,1221.0848,1209.9778
3495,2019-03-12,1192.7508,1208.6178,1205.7618,1194.2014
3494,2019-03-11,1149.7736,1190.484,1179.6038,1152.2216
3493,2019-03-08,1143.7894,1155.123,1148.4136,1147.0082
3492,2019-03-07,1141.432,1159.6566,1151.3604,1144.8776
3491,2019-03-06,1120.2156,1153.1284,1145.6482,1123.8422
3490,2019-03-05,1104.5298,1123.7516,1121.5302,1112.2366
3489,2019-03-01,1108.3832,1126.5624,1112.2366,1119.7622
3488,2019-02-28,1111.0126,1123.8422,1116.6342,1116.1354
3487,2019-02-27,1096.3242,1127.9224,1108.3832,1112.8714
3486,2019-02-26,1093.6042,1118.4928,1105.8898,1101.0844
3485,2019-02-25,1109.018,1127.0158,1117.1782,1120.4876
3484,2019-02-22,1111.6926,1129.6452,1117.5862,1125.429
3483,2019-02-21,1115.41,1139.4374,1130.1438,1120.6688
3482,2019-02-20,1105.0284,1123.6156,1119.1728,1111.6926
3481,2019-02-19,1098.2736,1124.0236,1102.8524,1105.4364
3480,2019-02-18,1102.4898,1134.632,1105.9352,1129.101
3479,2019-02-15,1101.6284,1132.0026,1127.469,1110.6952
3478,2019-02-14,1104.4392,1126.7438,1111.1486,1124.5224
3477,2019-02-13,1119.7622,1154.1258,1128.285,1143.3362
3476,2019-02-12,1135.0852,1153.3098,1139.4374,1136.0826
3475,2019-02-11,1134.2692,1157.8432,1136.4906,1157.8432
3474,2019-02-08,1153.5364,1177.5184,1158.1606,1166.91
3473,2019-02-07,1165.822,1197.6016,1169.8114,1188.6252
3472,2019-02-06,1171.4436,1193.6574,1187.628,1176.8836
3471,2019-02-05,1159.2938,1182.5504,1169.9022,1171.4436
3470,2019-02-04,1128.829,1175.977,1170.6728,1129.3278
3469,2019-02-01,1111.3754,1136.0826,1130.9144,1118.8554
3468,2019-01-31,1088.9348,1115.0474,1112.5994,1088.9348
3467,2019-01-30,1079.4598,1110.6046,1083.3132,1101.6284
3466,2019-01-29,1089.4788,1116.9514,1097.911,1115.2288
3465,2019-01-28,1107.7486,1138.304,1114.866,1136.0826
3464,2019-01-25,1121.1676,1145.1496,1129.9624,1133.4532
3463,2019-01-24,1106.2526,1134.9492,1129.1918,1110.7406
3462,2019-01-23,1108.4286,1127.9224,1111.33,1118.3114
3461,2019-01-22,1105.6178,1129.9624,1119.5356,1118.8554
3460,2019-01-21,1078.7344,1121.9382,1119.3088,1082.4972
3459,2019-01-18,1029.5466,1078.2812,1072.569,1042.4216
3458,2019-01-17,1023.7438,1040.6988,1027.9598,1034.5334
3457,2019-01-16,1024.7864,1037.8428,1028.2318,1028.8212
3456,2019-01-15,1000.2604,1026.6452,1024.1518,1000.2604
3455,2019-01-14,984.892,999.1724,994.1402,994.367
3454,2019-01-11,987.8388,1010.0526,995.455,1005.7912
3453,2019-01-10,999.263,1007.0152,1002.4818,1004.9752
3452,2019-01-09,995.999,1011.866,1004.9752,1008.1486
3451,2019-01-08,993.823,1006.3352,1000.9404,1003.1166
3450,2019-01-07,998.2658,1013.6342,1000.4872,1002.0284
3449,2019-01-04,980.3586,1001.3032,996.4976,995.5456
3448,2019-01-03,987.9748,1010.4608,989.8788,1004.6578
3447,2019-01-02,998.6738,1021.613,1003.0712,1011.866
3446,2019-01-01,1007.8314,1024.5598,1016.7168,1020.933
3445,2018-12-31,1012.41,1027.6424,1016.4448,1021.9756
3444,2018-12-28,1017.3062,1029.9092,1020.7516,1018.485
3443,2018-12-27,1001.3938,1020.8424,1015.4928,1001.8924
3442,2018-12-26,967.0302,997.9484,994.5936,985.572
3441,2018-12-24,985.1188,1000.0792,988.3374,998.991
3440,2018-12-21,992.8256,1025.8292,995.863,1023.0184
3439,2018-12-20,1012.3194,1026.3278,1022.0664,1019.1196
3438,2018-12-19,1025.8292,1039.5654,1030.9972,1032.4026
3437,2018-12-18,1016.2182,1033.1732,1030.4078,1017.3062
3436,2018-12-17,1006.698,1028.0052,1025.1038,1010.6874
3435,2018-12-14,990.6496,1010.9594,1008.0126,1000.8952
3434,2018-12-13,994.231,1021.2504,1003.5246,1020.5702
3433,2018-12-12,986.5694,1009.4634,1006.8792,997.359
3432,2018-12-11,956.8754,997.5404,993.9136,966.6222
3431,2018-12-10,982.852,1008.9194,986.932,1008.8286
3430,2018-12-07,1005.61,1029.2746,1027.5064,1027.0984
3429,2018-12-06,1013.9062,1040.7442,1018.621,1040.4268
3428,2018-12-05,1033.264,1050.8538,1047.091,1037.888
3427,2018-12-04,1036.3014,1049.403,1044.099,1049.0404
3426,2018-12-03,1041.4696,1064.454,1048.4056,1062.686
3425,2018-11-30,1054.4352,1075.3344,1059.1952,1062.6408
3424,2018-11-29,1050.6724,1069.8036,1060.8274,1050.8538
3423,2018-11-28,1021.3864,1049.675,1039.2934,1026.6452
3422,2018-11-27,998.9004,1024.0158,1022.293,1005.9726
3421,2018-11-26,995.591,1012.9994,1006.0632,1006.3806
3420,2018-11-22,997.359,1020.117,999.9432,1010.6874
3419,2018-11-21,1003.7512,1038.5228,1008.5114,1030.9066
3418,2018-11-20,1024.9224,1047.635,1032.4026,1039.0668
3417,2018-11-19,1025.6478,1043.963,1042.3308,1026.3732
3416,2018-11-16,993.823,1023.925,1022.293,993.823
3415,2018-11-15,985.6628,999.9432,994.5482,993.7322
3414,2018-11-14,985.572,1009.01,993.823,1001.8924
3413,2018-11-13,971.065,999.8978,996.951,975.5078
3412,2018-11-12,974.0572,997.4044,978.0918,995.999
3411,2018-11-09,984.6654,1009.418,991.3296,1002.7992
3410,2018-11-06,991.0576,1008.194,1000.4872,992.191
3409,2018-11-05,965.1716,991.4656,986.9774,973.785
3408,2018-11-02,963.8116,980.132,974.0118,968.1636
3407,2018-11-01,952.2966,969.0704,958.2806,966.8942
3406,2018-10-31,949.8938,966.2596,962.3608,965.3528
3405,2018-10-30,953.838,985.98,958.5074,985.98
3404,2018-10-29,949.3044,991.1482,986.4788,949.9392
3403,2018-10-26,926.7732,958.1446,947.219,942.9576
3402,2018-10-25,922.1038,943.003,934.072,939.3308
3401,2018-10-24,934.7974,974.6464,948.9418,973.785
3400,2018-10-23,946.3124,965.1716,954.382,954.7446
3399,2018-10-22,958.6888,1010.778,963.3128,1007.3326
3398,2018-10-19,973.0144,1006.426,998.855,1000.8952
3397,2018-10-17,1034.5334,1070.7556,1041.6962,1069.8942
3396,2018-10-16,1034.352,1059.014,1055.0698,1039.2028
3395,2018-10-15,1014.8128,1039.3842,1033.4452,1027.5518
3394,2018-10-12,999.1724,1023.653,1021.2956,999.6258
3393,2018-10-11,945.723,1010.4154,987.5668,968.1636
3392,2018-10-10,983.8494,1010.6874,999.4898,992.8256
3391,2018-10-09,979.9052,1018.6662,988.6548,1016.4902
3390,2018-10-08,929.5386,1011.2768,1004.5672,950.9818
3389,2018-10-05,942.5496,1011.458,951.8886,999.7164
3388,2018-10-04,1001.9378,1087.1214,1015.9916,1087.1214
3387,2018-10-03,1086.8494,1124.069,1092.8334,1118.0394
3386,2018-10-01,1091.9268,1142.4294,1116.6342,1140.7974
